,Symbol,Timestamp,Open,High,Low,Close,Volume
504,BTC,2021-05-19,119532.61,120896.07,113710.78,116077.11,1286463.0
505,BTC,2021-05-20,114990.03,123408.05,112899.55,122064.07,7366749.0
506,BTC,2021-05-21,121072.81,125102.51,116125.41,122062.29,5200636.0
509,BTC,2021-05-24,122087.61,122087.61,114637.23,118413.04,1710278.0
510,BTC,2021-05-25,117614.5,120283.09,112869.63,119797.28,3015163.0
511,BTC,2021-05-26,119899.8,120220.18,111581.23,117416.76,302104.0
512,BTC,2021-05-27,115760.79,119479.99,111933.21,115234.24,1443493.0
513,BTC,2021-05-28,114634.37,115158.72,108553.53,114609.26,1044901.0
516,BTC,2021-05-31,119355.21,123453.41,113336.15,118388.81,1982839.0
517,BTC,2021-06-01,118809.56,122159.89,115185.09,116651.61,2262813.0
518,BTC,2021-06-02,115468.75,120804.2,109672.12,113501.4,1107625.0
519,BTC,2021-06-03,111672.52,115341.73,109178.94,111582.71,2227253.0
520,BTC,2021-06-04,112067.96,116500.87,109258.64,112408.06,8694406.0
523,BTC,2021-06-07,110525.18,113630.79,104990.68,111109.41,2964570.0
524,BTC,2021-06-08,111259.84,112715.74,109425.19,111772.42,1419370.0
525,BTC,2021-06-09,107975.31,113060.44,107975.31,111107.65,3508204.0
526,BTC,2021-06-10,111433.17,111433.17,105245.59,107573.8,13400178.0
527,BTC,2021-06-11,103627.39,109269.83,102487.56,107714.24,710928.0
530,BTC,2021-06-14,108992.3,122134.02,108992.3,116282.37,8100260.0
531,BTC,2021-06-15,117247.95,117992.3,112747.7,115106.84,459298.0
532,BTC,2021-06-16,113451.89,119926.49,113390.33,118426.49,661026.0
533,BTC,2021-06-17,118355.92,124435.26,115271.46,117902.3,1783146.0
534,BTC,2021-06-18,118515.83,118515.83,113967.65,115828.37,490924.0
537,BTC,2021-06-21,122852.52,126712.36,120953.98,126672.04,895308.0
538,BTC,2021-06-22,124361.47,130148.99,122927.42,126826.2,3780474.0
539,BTC,2021-06-23,129909.35,134089.19,125987.4,130631.98,284933.0
540,BTC,2021-06-24,129875.78,137218.02,129875.78,131970.15,3400483.0
541,BTC,2021-06-25,133078.36,134088.0,128914.69,130925.12,2075862.0
544,BTC,2021-06-28,128241.56,137287.4,128241.56,134021.12,9521978.0
545,BTC,2021-06-29,132537.85,140035.28,131678.21,135472.85,811937.0
546,BTC,2021-06-30,137714.64,144036.06,133927.48,139070.91,759471.0
547,BTC,2021-07-01,142990.59,142990.59,133832.53,136530.89,2120385.0
548,BTC,2021-07-02,137370.37,137370.37,131011.25,131691.25,1257869.0
551,BTC,2021-07-05,134499.69,141767.0,130500.21,136981.93,537284.0
552,BTC,2021-07-06,139579.57,139579.57,132603.9,134105.62,304505.0
553,BTC,2021-07-07,135000.66,140021.84,130423.42,132971.95,1286932.0
554,BTC,2021-07-08,135474.32,135474.32,129683.99,130860.84,715219.0
555,BTC,2021-07-09,132950.32,136679.76,130210.64,131883.86,11755505.0
558,BTC,2021-07-12,143164.32,144221.57,132156.57,141698.95,1575134.0
559,BTC,2021-07-13,141056.87,145102.81,140025.78,142486.73,884075.0
560,BTC,2021-07-14,141344.53,146675.35,139007.94,144756.27,1718378.0
561,BTC,2021-07-15,145961.6,151942.53,143814.81,150473.28,5473005.0
562,BTC,2021-07-16,150170.0,154859.74,148019.5,152936.8,806145.0
565,BTC,2021-07-19,149349.07,149349.07,140339.39,144961.44,747867.0
566,BTC,2021-07-20,144213.47,147712.85,141884.84,145033.07,2148379.0
567,BTC,2021-07-21,143794.84,154279.63,139880.26,147032.01,2438696.0
568,BTC,2021-07-22,142904.59,147394.52,141401.37,141841.19,905698.0
569,BTC,2021-07-23,140193.7,146221.75,140193.7,142448.29,670936.0
572,BTC,2021-07-26,138312.63,144072.7,134570.89,141843.99,1272948.0
573,BTC,2021-07-27,144360.46,144360.46,134419.44,134953.04,981810.0
574,BTC,2021-07-28,134296.58,138307.45,129518.16,129666.4,5161266.0
575,BTC,2021-07-29,128118.27,138411.65,122220.71,128406.26,3014623.0
576,BTC,2021-07-30,127842.92,131031.11,124519.99,128133.2,1352211.0
579,BTC,2021-08-02,132614.89,136404.87,122500.68,133781.5,5163134.0
580,BTC,2021-08-03,134142.66,134142.66,127275.48,132219.51,2151401.0
581,BTC,2021-08-04,133569.33,135086.21,129671.63,130756.64,3014645.0
582,BTC,2021-08-05,133562.3,133562.3,127026.89,128324.6,842180.0
583,BTC,2021-08-06,127681.48,131660.46,123766.38,125546.3,2304677.0
586,BTC,2021-08-09,119615.13,125021.65,117291.58,121339.81,1251376.0
587,BTC,2021-08-10,122844.29,126336.45,116710.96,122276.86,5494356.0
588,BTC,2021-08-11,120751.13,127443.65,116163.23,118847.96,1398620.0
589,BTC,2021-08-12,119989.02,124396.44,116938.3,121846.76,4432360.0
590,BTC,2021-08-13,122868.81,122977.58,118380.26,118930.87,4229324.0
593,BTC,2021-08-16,113411.88,119576.82,112280.64,116116.53,2063058.0
594,BTC,2021-08-17,115753.18,119088.55,112550.22,117731.92,1103002.0
595,BTC,2021-08-18,118441.9,123432.08,118441.9,121744.25,1569929.0
596,BTC,2021-08-19,120832.0,121242.65,118594.51,119285.68,526480.0
597,BTC,2021-08-20,119706.4,124489.54,118410.36,123545.08,2009434.0
600,BTC,2021-08-23,126650.54,127113.12,118518.75,125434.55,2691005.0
601,BTC,2021-08-24,126034.03,129168.07,119696.34,121742.04,1675027.0
602,BTC,2021-08-25,120103.13,124630.71,118441.8,120680.88,395703.0
603,BTC,2021-08-26,120970.49,123132.76,117377.02,120311.09,557129.0
604,BTC,2021-08-27,119291.18,121903.66,118120.65,120269.59,5185286.0
607,BTC,2021-08-30,120571.25,120571.25,115483.82,115760.43,1132031.0
608,BTC,2021-08-31,115836.1,118575.35,111376.13,118574.44,865952.0
609,BTC,2021-09-01,117027.94,122264.92,114066.03,115991.19,2647516.0
610,BTC,2021-09-02,116140.04,120310.23,113637.87,119076.79,632878.0
611,BTC,2021-09-03,118119.83,122252.57,114703.15,121733.58,1100080.0
614,BTC,2021-09-06,121260.71,125912.44,118293.42,121626.07,689380.0
615,BTC,2021-09-07,124170.87,124170.87,112720.35,115946.72,3918827.0
616,BTC,2021-09-08,113325.84,115171.6,109013.73,111915.06,1478189.0
617,BTC,2021-09-09,110782.93,118375.03,108378.68,113775.14,1690792.0
618,BTC,2021-09-10,116148.48,119093.08,110147.23,114827.65,606706.0
621,BTC,2021-09-13,113326.22,123014.86,111556.47,120265.71,3097588.0
622,BTC,2021-09-14,119772.71,121416.33,114258.47,119612.65,1216497.0
623,BTC,2021-09-15,118366.1,121841.78,112704.8,116998.86,1360599.0
624,BTC,2021-09-16,115278.56,122030.17,113695.22,119302.86,1615595.0
625,BTC,2021-09-17,121278.57,121278.57,116570.47,116742.41,293327.0
628,BTC,2021-09-20,119958.02,124753.31,118207.42,118825.73,793066.0
629,BTC,2021-09-21,118133.43,123089.21,115322.56,120183.68,1094999.0
630,BTC,2021-09-22,121699.86,121699.86,114045.61,119286.54,2614708.0
631,BTC,2021-09-23,119015.5,122371.61,112581.91,116847.46,2825598.0
632,BTC,2021-09-24,114900.96,118637.37,111607.94,116522.14,3063847.0
635,BTC,2021-09-27,110051.94,114516.42,105368.21,111888.12,3106099.0
636,BTC,2021-09-28,110917.68,117389.85,110917.68,115348.22,1109432.0
637,BTC,2021-09-29,117361.1,117361.1,109151.0,110554.76,3989713.0
638,BTC,2021-09-30,113586.51,117234.9,109448.39,112780.82,1058891.0
639,BTC,2021-10-01,111124.93,120304.89,111124.93,116771.26,1151958.0
642,BTC,2021-10-04,124537.55,125538.71,117129.17,120454.57,1704232.0
643,BTC,2021-10-05,121964.65,126642.06,118423.53,118665.19,2901835.0
644,BTC,2021-10-06,117007.97,129800.22,116547.21,122870.61,555296.0
645,BTC,2021-10-07,120151.63,124566.4,117908.37,118081.2,1847154.0
646,BTC,2021-10-08,119205.96,119205.96,110347.92,111281.31,1083457.0
649,BTC,2021-10-11,116721.86,124522.82,116623.98,123538.68,3036194.0
650,BTC,2021-10-12,126231.38,128798.19,122659.69,126344.78,927545.0
651,BTC,2021-10-13,125479.43,131166.6,119115.45,122077.73,840927.0
652,BTC,2021-10-14,122992.7,130383.87,121009.19,126411.2,4547693.0
653,BTC,2021-10-15,125044.69,130581.45,124268.83,125508.72,7654557.0
656,BTC,2021-10-18,126456.51,131905.02,124438.63,125012.11,1854352.0
657,BTC,2021-10-19,119933.33,125716.78,116676.72,116854.91,1446340.0
658,BTC,2021-10-20,118423.77,119269.81,113220.73,115198.54,3420938.0
659,BTC,2021-10-21,116821.08,123215.94,112000.95,119134.22,443487.0
660,BTC,2021-10-22,117760.88,121628.68,114448.63,114952.8,10398450.0
663,BTC,2021-10-25,116631.98,118559.13,111894.22,114517.51,542591.0
664,BTC,2021-10-26,116773.62,116773.62,107321.92,107443.44,765145.0
665,BTC,2021-10-27,104831.72,111385.33,102382.32,104191.55,2040077.0
666,BTC,2021-10-28,104708.16,104708.16,100149.02,100758.58,4910231.0
667,BTC,2021-10-29,100594.98,100902.68,94984.67,95430.03,2221879.0
670,BTC,2021-11-01,98765.41,99552.33,97523.02,99480.13,772958.0
671,BTC,2021-11-02,97264.07,101179.17,97008.79,99745.9,2630659.0
672,BTC,2021-11-03,102878.74,102878.74,97054.45,97469.98,648735.0
673,BTC,2021-11-04,98902.2,102431.58,96716.69,97568.51,1294618.0
674,BTC,2021-11-05,96179.2,104843.22,95663.23,101000.41,412839.0
677,BTC,2021-11-08,95181.81,99768.2,95170.62,95705.14,1317097.0
678,BTC,2021-11-09,95250.88,100031.5,92846.6,96941.38,1492941.0
679,BTC,2021-11-10,98813.1,98813.1,91127.51,92867.69,1729672.0
680,BTC,2021-11-11,93068.05,93180.8,87427.87,88785.13,2853713.0
681,BTC,2021-11-12,86937.13,90711.57,85843.49,89705.95,18526712.0
684,BTC,2021-11-15,90324.26,90324.26,86023.34,86731.75,657381.0
685,BTC,2021-11-16,85303.99,88539.87,83785.41,86235.36,1104525.0
686,BTC,2021-11-17,87924.51,89343.44,82465.33,85093.78,3760010.0
687,BTC,2021-11-18,84710.09,89167.97,84710.09,87946.79,1706059.0
688,BTC,2021-11-19,88196.15,89511.43,86140.33,88931.26,272453.0
691,BTC,2021-11-22,88158.61,90730.76,86018.56,87802.19,1164764.0
692,BTC,2021-11-23,86863.98,92250.13,86359.83,88939.31,976580.0
693,BTC,2021-11-24,88446.16,89823.73,85595.11,85899.59,3151998.0
694,BTC,2021-11-25,83236.46,89810.72,83236.46,87655.67,937124.0
695,BTC,2021-11-26,87118.25,87848.31,83850.92,85842.52,3757407.0
698,BTC,2021-11-29,93434.41,97725.25,90017.84,95141.93,979613.0
699,BTC,2021-11-30,94964.12,96149.04,90709.82,92431.73,517215.0
700,BTC,2021-12-01,91713.73,94915.05,90184.08,92489.94,457297.0
701,BTC,2021-12-02,94185.42,98180.84,88432.61,95073.75,556521.0
702,BTC,2021-12-03,95153.65,100159.71,91802.73,97615.2,1363573.0
705,BTC,2021-12-06,96900.63,103101.36,95036.3,99922.6,1640302.0
706,BTC,2021-12-07,100499.39,105435.95,99118.52,103327.81,377745.0
707,BTC,2021-12-08,102017.61,110436.05,101608.95,108370.31,606997.0
708,BTC,2021-12-09,112438.05,112813.92,104797.03,111805.15,154177.0
709,BTC,2021-12-10,112050.91,113288.0,104544.15,107878.97,649847.0
712,BTC,2021-12-13,109171.14,113651.04,107375.59,112799.51,2847676.0
713,BTC,2021-12-14,113050.45,125884.58,110835.51,115835.18,3119989.0
714,BTC,2021-12-15,118781.24,119168.86,113018.68,113673.46,678659.0
715,BTC,2021-12-16,114896.3,118507.18,108525.3,115534.98,2233857.0
716,BTC,2021-12-17,115060.5,118060.44,113644.12,115925.3,3602460.0
719,BTC,2021-12-20,112921.14,121939.15,112921.14,121679.16,1766542.0
720,BTC,2021-12-21,123181.98,123181.98,113453.22,115461.25,924739.0
721,BTC,2021-12-22,115499.41,120256.64,113941.35,117042.11,393643.0
722,BTC,2021-12-23,119038.83,119038.83,114033.52,114570.4,464904.0
723,BTC,2021-12-24,113692.39,121073.62,113692.39,118726.26,873639.0
726,BTC,2021-12-27,115889.49,117826.99,112933.63,114265.55,1074822.0
727,BTC,2021-12-28,112837.51,118327.89,112837.51,116209.03,733986.0
728,BTC,2021-12-29,117899.4,121310.56,116017.28,120328.42,2918335.0
729,BTC,2021-12-30,117868.49,123994.41,114843.6,117331.45,3874754.0
730,BTC,2021-12-31,116763.92,118982.39,112721.65,117537.52,1644235.0
733,BTC,2022-01-03,109174.61,110679.36,103627.57,107789.74,4159268.0
734,BTC,2022-01-04,109340.53,116996.33,107987.05,113272.74,2416877.0
735,BTC,2022-01-05,113686.98,117360.41,111826.09,113765.7,1220715.0
736,BTC,2022-01-06,111486.3,121234.17,109789.3,119806.3,4437334.0
737,BTC,2022-01-07,120454.65,122185.6,116241.69,119382.03,764000.0
740,BTC,2022-01-10,118204.75,122716.35,112527.23,118280.0,2004367.0
741,BTC,2022-01-11,118822.42,118822.42,110676.22,113865.22,1165546.0
742,BTC,2022-01-12,115316.83,116018.89,108301.92,109221.39,1612273.0
743,BTC,2022-01-13,111311.6,116971.88,108160.57,113632.84,670643.0
744,BTC,2022-01-14,111873.23,112939.17,109549.4,110070.32,1648037.0
747,BTC,2022-01-17,104035.64,107216.33,101539.03,102184.18,5984935.0
748,BTC,2022-01-18,103610.06,107455.7,99137.16,104375.29,3874914.0
749,BTC,2022-01-19,103889.37,109411.66,100821.32,104337.8,22923378.0
750,BTC,2022-01-20,103725.35,108809.62,102378.66,103752.71,777533.0
751,BTC,2022-01-21,102749.19,109128.83,102749.19,104701.66,3544903.0
754,BTC,2022-01-24,101736.44,102564.1,98192.41,99205.48,437096.0
755,BTC,2022-01-25,97419.26,100758.39,97419.26,99181.03,4699179.0
756,BTC,2022-01-26,99534.76,101252.97,96461.38,98318.53,4117870.0
757,BTC,2022-01-27,99032.41,100914.04,96701.75,97009.54,764686.0
758,BTC,2022-01-28,95646.43,101362.56,89104.21,97906.05,2111018.0
761,BTC,2022-01-31,97250.83,98722.17,94708.86,96446.37,704677.0
762,BTC,2022-02-01,94906.55,98851.69,93629.71,96489.49,1014186.0
763,BTC,2022-02-02,94536.08,100211.14,94536.08,97621.87,404783.0
764,BTC,2022-02-03,98021.13,98995.6,92284.13,95308.77,1166704.0
765,BTC,2022-02-04,96654.52,99752.35,93320.53,97016.36,825425.0
768,BTC,2022-02-07,102875.14,108970.29,98684.68,101998.55,2859984.0
769,BTC,2022-02-08,104411.59,108423.49,103699.27,107815.92,7169425.0
770,BTC,2022-02-09,105309.19,110323.61,105309.19,106194.53,1850871.0
771,BTC,2022-02-10,104905.62,108802.17,103744.57,107079.03,1606877.0
772,BTC,2022-02-11,103360.72,110932.92,103360.72,104481.19,4398268.0
775,BTC,2022-02-14,101311.06,105551.09,98140.34,104570.14,1589114.0
776,BTC,2022-02-15,103296.34,108017.46,102887.99,105332.58,871286.0
777,BTC,2022-02-16,105522.04,106881.14,101305.17,105319.22,2326916.0
778,BTC,2022-02-17,105288.37,106495.35,95554.1,104307.84,1034285.0
779,BTC,2022-02-18,107088.4,112511.05,104062.23,112270.49,919907.0
782,BTC,2022-02-21,116350.37,117233.22,113144.88,114274.73,3627783.0
783,BTC,2022-02-22,114130.26,115020.0,107328.33,110634.24,549103.0
784,BTC,2022-02-23,109720.27,109720.27,100556.08,105487.72,661632.0
785,BTC,2022-02-24,105856.9,106661.96,101251.13,105160.13,660458.0
786,BTC,2022-02-25,103228.33,103228.33,93481.43,96630.35,1636717.0
789,BTC,2022-02-28,101193.45,101995.6,94262.5,99049.95,1492853.0
790,BTC,2022-03-01,99768.59,101529.2,96552.1,100807.51,2099582.0
791,BTC,2022-03-02,99937.67,108240.19,98248.53,103783.7,3363836.0
792,BTC,2022-03-03,104958.82,106519.6,101894.69,105866.4,1404844.0
793,BTC,2022-03-04,105490.51,106842.3,101593.3,103790.67,4034557.0
796,BTC,2022-03-07,102920.85,106044.55,100530.28,101591.11,2606487.0
797,BTC,2022-03-08,101966.11,108003.38,98942.13,101914.16,650332.0
798,BTC,2022-03-09,104626.81,104626.81,96611.27,98456.14,925832.0
799,BTC,2022-03-10,97649.92,104846.13,97357.68,99025.26,1957670.0
800,BTC,2022-03-11,98780.21,100858.18,93846.85,99939.76,3509234.0
803,BTC,2022-03-14,102020.78,103252.67,99318.75,102947.92,1839942.0
804,BTC,2022-03-15,104126.23,104680.8,97002.36,101715.0,621871.0
805,BTC,2022-03-16,101949.04,105283.65,94683.45,101401.09,3568670.0
806,BTC,2022-03-17,101057.99,102652.35,96573.22,101725.01,1320993.0
807,BTC,2022-03-18,100575.28,106928.09,100549.23,104075.05,217924.0
810,BTC,2022-03-21,113426.25,116203.85,111035.44,112593.89,3080368.0
811,BTC,2022-03-22,111172.28,117834.7,107931.23,113197.62,1416448.0
812,BTC,2022-03-23,112759.75,119863.32,112759.75,116965.63,1339538.0
813,BTC,2022-03-24,116622.62,119625.79,112123.0,116947.93,5532933.0
814,BTC,2022-03-25,117507.18,119356.65,110191.53,116014.82,1024741.0
817,BTC,2022-03-28,109681.21,109681.21,102075.01,105915.69,617334.0
818,BTC,2022-03-29,105450.35,107692.27,102007.17,104361.39,1691304.0
819,BTC,2022-03-30,104656.67,108406.66,95379.84,97978.16,4594658.0
820,BTC,2022-03-31,95069.66,99917.61,93599.65,97718.85,573834.0
821,BTC,2022-04-01,98729.86,103932.95,93328.64,97979.52,1919707.0
824,BTC,2022-04-04,107038.77,109529.71,101065.5,105965.19,1317348.0
825,BTC,2022-04-05,108393.04,109840.14,104307.42,107215.29,1865949.0
826,BTC,2022-04-06,106991.79,113125.08,103660.82,107409.17,373947.0
827,BTC,2022-04-07,106948.21,110653.6,104947.45,106042.02,2004886.0
828,BTC,2022-04-08,106163.52,107937.6,99808.9,103225.57,2165854.0
831,BTC,2022-04-11,107408.93,107414.43,102526.14,103547.75,2071787.0
832,BTC,2022-04-12,105171.21,105249.02,101455.92,102124.41,5589325.0
833,BTC,2022-04-13,104764.41,105831.24,100092.37,102867.3,619801.0
834,BTC,2022-04-14,103369.29,106579.94,96656.98,100338.08,786472.0
835,BTC,2022-04-15,99714.03,107172.91,99714.03,106160.49,839260.0
838,BTC,2022-04-18,118205.85,123588.33,118172.87,121330.41,1709342.0
839,BTC,2022-04-19,122271.45,122271.45,115608.76,120387.41,826916.0
840,BTC,2022-04-20,120506.56,120506.56,116646.93,118664.78,7607395.0
841,BTC,2022-04-21,116015.67,121949.66,114583.61,120331.9,2290899.0
842,BTC,2022-04-22,116807.11,129968.16,116807.11,128942.1,3662095.0
845,BTC,2022-04-25,127484.38,134373.95,124917.2,130239.05,892407.0
846,BTC,2022-04-26,132413.12,135789.73,129638.92,135019.59,1428812.0
847,BTC,2022-04-27,132689.09,145736.06,130418.33,144152.35,1970626.0
848,BTC,2022-04-28,145358.29,147441.1,136665.25,138342.33,3214674.0
849,BTC,2022-04-29,137306.85,138466.36,130318.25,136222.28,1899153.0
852,BTC,2022-05-02,127109.26,128843.59,119228.26,121664.57,2861668.0
853,BTC,2022-05-03,120989.09,126172.74,118140.82,118581.62,5420315.0
854,BTC,2022-05-04,119947.24,122335.56,114609.7,116055.54,647605.0
855,BTC,2022-05-05,115518.94,115903.49,109478.43,113704.87,470326.0
856,BTC,2022-05-06,113750.82,114193.99,109979.77,110311.24,911915.0
859,BTC,2022-05-09,116266.15,121581.74,116266.15,118719.78,8903625.0
860,BTC,2022-05-10,118239.51,123538.47,118162.97,121710.87,11147776.0
861,BTC,2022-05-11,125453.91,126707.69,121173.32,125928.64,1307144.0
862,BTC,2022-05-12,122743.58,130195.85,122743.58,127907.58,361355.0
863,BTC,2022-05-13,125886.46,135934.79,125502.02,129032.98,616579.0
866,BTC,2022-05-16,125528.38,127562.05,114466.29,118123.26,332585.0
867,BTC,2022-05-17,117796.35,120174.04,115899.66,118851.96,1090323.0
868,BTC,2022-05-18,119416.23,124391.78,116775.54,122604.95,7384532.0
869,BTC,2022-05-19,123861.13,123861.13,117372.19,120739.14,1925419.0
870,BTC,2022-05-20,121674.66,122779.88,116084.58,119887.17,1496590.0
873,BTC,2022-05-23,117940.43,118159.87,111240.59,113048.91,690851.0
874,BTC,2022-05-24,112495.98,117776.04,110217.42,115648.37,2049841.0
875,BTC,2022-05-25,116779.1,121940.07,111253.44,116326.36,2327102.0
876,BTC,2022-05-26,115777.78,121064.44,112095.66,116019.17,332840.0
877,BTC,2022-05-27,117046.47,120973.78,116207.6,118645.49,864064.0
880,BTC,2022-05-30,121704.5,127664.64,120077.33,123564.99,2558595.0
881,BTC,2022-05-31,122809.63,130441.1,121389.93,123262.91,2667627.0
882,BTC,2022-06-01,122736.75,125268.07,114908.39,120084.48,172855.0
883,BTC,2022-06-02,117638.65,128683.11,117638.65,128113.26,1034584.0
884,BTC,2022-06-03,127490.3,129555.81,126713.35,127166.9,978110.0
887,BTC,2022-06-06,135182.0,135243.67,130813.56,133288.77,430963.0
888,BTC,2022-06-07,133678.27,135373.67,126303.04,133784.26,1595505.0
889,BTC,2022-06-08,134972.58,142263.24,134160.68,137521.09,3003339.0
890,BTC,2022-06-09,135840.99,139560.62,133786.78,135046.66,3760659.0
891,BTC,2022-06-10,131880.19,138348.54,131621.81,133576.17,1266481.0
894,BTC,2022-06-13,138190.23,144313.75,132228.61,136654.88,1744943.0
895,BTC,2022-06-14,138161.96,140097.25,135562.79,139603.65,837789.0
896,BTC,2022-06-15,138520.28,144698.81,131583.3,139796.88,917762.0
897,BTC,2022-06-16,140582.57,145699.06,134669.31,136274.02,833163.0
898,BTC,2022-06-17,133063.61,142640.61,133063.61,137329.04,1412649.0
901,BTC,2022-06-20,129653.91,137344.07,129215.24,130684.74,654842.0
902,BTC,2022-06-21,131043.25,133580.66,124955.61,127846.31,731650.0
903,BTC,2022-06-22,128533.64,131674.9,124706.66,126028.58,2016933.0
904,BTC,2022-06-23,126175.5,126964.99,120087.78,125760.02,1842037.0
905,BTC,2022-06-24,127538.32,131642.31,126303.65,130864.99,257661.0
908,BTC,2022-06-27,135803.54,145779.66,134882.05,140645.94,2048332.0
909,BTC,2022-06-28,142169.65,150478.53,138886.03,142263.77,1605105.0
910,BTC,2022-06-29,141949.79,151470.16,138891.34,140339.15,1674880.0
911,BTC,2022-06-30,138452.54,143712.01,135066.39,140097.82,1229695.0
912,BTC,2022-07-01,142346.37,142346.37,130183.38,134708.2,746933.0
915,BTC,2022-07-04,129633.13,135246.12,129633.13,132419.96,911588.0
916,BTC,2022-07-05,133031.27,137676.27,129668.27,135471.14,1118173.0
917,BTC,2022-07-06,137627.41,137627.41,126835.54,130335.85,439914.0
918,BTC,2022-07-07,130353.7,135708.25,127319.36,131375.77,3266169.0
919,BTC,2022-07-08,130027.15,134841.85,124664.95,131123.35,621002.0
922,BTC,2022-07-11,137871.27,137871.27,134132.77,134657.61,2966767.0
923,BTC,2022-07-12,134314.56,143040.45,134314.56,139910.43,3854340.0
924,BTC,2022-07-13,138861.27,140349.63,133961.35,136445.41,471113.0
925,BTC,2022-07-14,139595.74,143184.06,136593.12,139860.7,2204102.0
926,BTC,2022-07-15,137020.6,148457.08,137020.6,143897.03,583579.0
929,BTC,2022-07-18,150523.99,154108.54,142197.9,145327.39,455315.0
930,BTC,2022-07-19,147979.24,150272.56,143478.12,149919.32,2391778.0
931,BTC,2022-07-20,151528.38,157027.41,149448.33,152523.71,1607643.0
932,BTC,2022-07-21,155494.36,157854.61,151338.94,153936.7,3069071.0
933,BTC,2022-07-22,153255.76,161442.99,150619.64,152730.3,561675.0
936,BTC,2022-07-25,167451.67,173230.49,165666.43,165757.38,430201.0
937,BTC,2022-07-26,166615.63,174302.41,166210.36,168049.97,3978376.0
938,BTC,2022-07-27,169854.07,175648.01,169854.07,174040.27,211726.0
939,BTC,2022-07-28,177227.4,191368.99,169846.4,181695.51,2663945.0
940,BTC,2022-07-29,180918.17,185397.59,173742.37,173808.58,13500646.0
943,BTC,2022-08-01,173207.74,173207.74,156198.16,160757.11,1963794.0
944,BTC,2022-08-02,163023.17,163023.17,152006.19,152009.61,2053043.0
945,BTC,2022-08-03,150628.02,153770.17,146459.3,152773.89,4935139.0
946,BTC,2022-08-04,154729.67,154729.67,144464.15,151258.56,783739.0
